gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenureBins
1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0.5582089552238805,0.02845026540503116,0
0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,3,0.011442786069651711,0.12280175398107547,2
1,1,0,0,1,2,1,0,0,1,0,1,1,1,0,0,0.8567164179104477,0.7293618739903069,2
0,0,0,0,1,2,1,0,0,1,0,1,1,0,0,0,0.8572139303482588,0.3912762520193861,1
0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0.5701492537313433,0.01702054004154166,0
1,0,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0.013930348258706454,0.0238806831294715,0
1,0,0,1,1,2,2,2,2,2,2,2,2,2,1,1,0.07114427860696515,0.015520424648049851,0
1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,3,0.013432835820895522,0.07615970459266097,1
1,0,0,1,1,2,0,1,0,0,1,0,1,2,0,3,0.5731343283582089,0.48954534964228014,2
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0.32288557213930347,0.0036810523886452806,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,2,0.01791044776119402,0.0001442418647588273,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.014427860696517386,0.07579044541887839,1
1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,2,0.781592039800995,0.23211400876990537,0
1,0,0,0,1,2,1,0,1,0,0,1,1,0,0,2,0.7845771144278606,0.42558850680821597,1
0,0,0,0,1,2,1,0,1,0,1,1,0,0,0,0,0.7024875621890546,0.1818543734133395,0
0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0.5223880597014925,0.005994691899376876,0
1,0,0,1,1,2,0,1,0,1,1,1,0,2,1,2,0.6373134328358209,0.6688610662358643,2
0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0.6099502487562188,0.007010154627279021,0
0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0.32388059701492533,0.0036925917378259863,0
1,0,1,0,1,2,2,2,2,2,2,2,2,0,0,2,0.06766169154228854,0.015480036925917377,0
1,0,0,1,1,2,0,1,0,0,1,0,1,2,0,3,0.5761194029850747,0.07235171936302792,0
0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,3,0.4233830845771144,0.4136452804061851,2
0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.6109452736318408,0.007021693976459729,0
0,0,0,1,1,2,0,1,0,0,0,1,0,2,0,3,0.5069651741293533,0.5600680821601662,2
1,0,1,0,1,2,0,1,1,0,0,0,0,0,0,2,0.37213930348258706,0.15944495730440802,0
0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0.7577114427860697,0.7047484421878606,2
0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0.4741293532338309,0.07399607662127856,0
1,0,1,0,1,2,1,1,0,1,1,1,1,1,0,3,0.9786069651741293,0.8112970228479114,2
0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,1,0.007960199004975133,0.03552388645280406,0
0,1,0,0,1,2,1,0,1,1,0,0,0,0,1,0,0.6064676616915423,0.017776367412877914,0
1,0,1,0,1,1,2,2,2,2,2,2,2,1,1,3,0.018905472636815884,0.08850103854142627,1
1,1,0,0,1,2,1,1,1,1,0,0,1,1,0,2,0.7502487562189055,0.5562370182321716,2
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.021393034825870627,0.005117701361643203,0
0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.17711442786069648,0.04428802215555044,0
0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,1,0.01840796019900498,0.03200438495268867,0
1,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0.426865671641791,0.004886914378029079,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,2,0.026865671641791017,0.00024809600738518334,0
1,0,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0.7606965174129353,0.1926090468497577,0
0,0,0,1,1,2,2,2,2,2,2,2,2,2,1,3,0.06965174129353235,0.06192014770366952,0
0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0.37512437810945276,0.12277867528271406,0
1,1,1,0,1,2,1,0,1,0,0,0,0,0,0,2,0.5442786069651742,0.43975882760212326,2
1,0,1,0,1,2,1,0,1,1,0,1,0,0,0,0,0.7009950248756219,0.20109046849757675,0
0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,3,0.745771144278607,0.17942534041080085,0
0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0.5527363184079601,0.4598488345257327,2
0,0,1,0,1,2,0,0,1,0,1,1,0,0,1,0,0.4611940298507462,0.017932148626817447,0
1,0,0,0,1,2,1,1,0,1,1,1,1,2,0,2,0.9383084577114428,0.8986498961458574,2
0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,3,0.6159203980099502,0.00707939072236326,0
0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0.019402985074626844,0.06231248557581352,1
0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,3,0.308955223880597,0.14013962612508654,0
1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0.6228855721393034,0.11422801753981077,0
0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0.7253731343283583,0.017274405723517194,0
1,1,1,0,1,2,0,0,1,1,1,1,0,2,0,3,0.5059701492537313,0.23945303484883454,1
1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,3,0.5164179104477612,0.2860085391183937,1
1,0,1,1,1,2,1,1,0,0,0,0,0,1,0,3,0.6686567164179105,0.6935321947842141,2
0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,3,0.3263681592039801,0.20726978998384493,1
0,0,1,0,1,1,2,2,2,2,2,2,2,2,0,2,0.019900497512437804,0.059935379644588054,1
1,0,1,0,1,2,1,1,0,1,0,1,1,0,0,0,0.9278606965174129,0.5650069236095083,1
1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0.32537313432835824,0.06773021001615509,0
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,3,0.014427860696517386,0.03710477729056082,0
0,0,0,1,1,2,2,2,2,2,2,2,2,2,1,1,0.057711442786069655,0.20147126702054005,2
0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.6228855721393034,0.08456612047080544,0
0,0,0,1,1,2,1,1,0,1,0,1,1,2,1,2,0.9054726368159204,0.8151050080775445,2
1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.6059701492537314,0.006963997230556198,0
1,0,0,1,1,2,0,1,1,1,1,1,1,2,0,2,0.6681592039800995,0.3782829448419109,1
0,0,1,0,0,0,0,1,0,0,1,0,1,2,0,2,0.3144278606965174,0.1732402492499423,1
0,1,0,0,1,2,1,0,0,1,0,1,1,1,0,0,0.8781094527363184,0.6465555042695592,2
0,1,0,0,1,2,2,2,2,2,2,2,2,2,1,2,0.06019900497512437,0.20308100623124858,2
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.025373134328358193,0.00023078698361412393,0
0,0,1,1,0,0,0,1,0,1,1,1,0,2,1,1,0.3472636815920398,0.1343641818601431,0
0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,3,0.8114427860696517,0.04893261020078468,0
0,0,0,1,1,2,2,2,2,2,2,2,2,2,0,1,0.05820895522388059,0.17687514424186476,2
0,0,0,0,1,2,0,0,1,1,1,1,0,0,1,2,0.49452736318407964,0.03825294253404109,0
0,1,0,0,1,2,1,0,0,1,0,1,1,1,1,3,0.86318407960199,0.8722882529425341,2
1,1,0,0,1,2,1,0,1,0,0,0,1,0,1,0,0.6696517412935323,0.09611700900069237,0
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5184079601990049,0.013876067389799216,0
0,0,0,0,1,2,1,1,0,1,1,1,0,2,0,2,0.8527363184079603,0.8698476805908146,2
1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.5199004975124378,0.0317793676436649,0
0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,0.01791044776119402,0.0446861297022848,0
1,0,0,1,1,1,0,1,0,1,0,1,1,2,1,0,0.6064676616915423,0.46128548349873066,2
1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0.7621890547263681,0.10060004615739673,0
1,0,1,0,1,2,1,0,1,1,0,1,1,0,0,2,0.7940298507462686,0.0801061620124625,0
0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,2,0.7577114427860697,0.30225017309023766,1
1,0,0,1,1,1,2,2,2,2,2,2,2,0,0,0,0.021890547263681587,0.026771290099238405,0
0,0,0,0,1,2,2,2,2,2,2,2,2,2,0,2,0.06368159203980098,0.19517078236787447,2
0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0.4731343283582089,0.46725132702515576,2
1,0,1,0,1,2,1,1,0,1,0,0,0,0,1,2,0.7208955223880598,0.6424705746595892,2
0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.6144278606965173,0.025675051927071313,0
0,0,0,1,1,2,0,1,0,0,1,0,0,1,1,1,0.4701492537313433,0.4364758827602123,2
0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,2,0.127363184079602,0.12780406185091162,1
0,0,0,1,1,1,2,2,2,2,2,2,2,2,0,1,0.019402985074626844,0.0839199169166859,1
0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0.8696517412935324,0.04905377336718209,0
1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0.16467661691542285,0.22634433417955227,2
1,0,0,1,1,1,2,2,2,2,2,2,2,2,1,2,0.01641791044776117,0.15438495268866836,2
1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0.6716417910447761,0.6542407108239096,2
0,0,0,1,1,2,2,2,2,2,2,2,2,1,0,2,0.06467661691542287,0.1527059773828756,2
1,0,1,1,1,1,2,2,2,2,2,2,2,1,1,3,0.01791044776119402,0.06163166397415186,1
0,0,0,0,1,1,0,0,0,1,1,1,1,2,0,3,0.6213930348258706,0.6561562427879067,2
1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.7064676616915423,0.008129471497807524,0
1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.6288557213930348,0.10306946688206786,0
1,0,0,1,1,2,1,0,0,0,1,1,0,0,1,1,0.781592039800995,0.20861989383798754,0
1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,2,0.7114427860696517,0.22156704361873994,0
0,0,0,1,1,1,2,2,2,2,2,2,2,0,0,1,0.007462686567164173,2.3078698361412263e-05,0
0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0.36716417910447763,0.03509116085852758,0
1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0.7039800995024875,0.06769559196861298,0
0,0,1,0,1,2,0,1,1,1,1,1,1,1,0,3,0.6736318407960199,0.356715901223171,1
0,0,0,1,1,1,1,1,0,1,1,1,1,2,0,2,0.8960199004975123,0.8840122317101315,2
0,0,0,1,1,2,2,2,2,2,2,2,2,0,0,2,0.072636815920398,0.056381260096930536,0
0,0,1,0,1,2,0,0,1,1,1,1,1,2,0,3,0.5990049751243781,0.38709900761597044,1
0,0,0,1,1,2,0,1,0,1,1,1,1,2,0,3,0.7194029850746269,0.717776367412878,2
0,0,0,1,1,2,1,1,0,1,1,1,1,2,0,3,0.980597014925373,0.9736845141933995,2
1,0,1,0,1,1,2,2,2,2,2,2,2,2,1,3,0.01691542288557213,0.15930648511423956,2
1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0.7611940298507462,0.04657281329333026,0
1,0,0,0,1,2,1,0,1,1,1,1,1,2,1,0,0.8925373134328359,0.6867124394184169,2
1,0,1,1,1,1,2,2,2,2,2,2,2,0,0,1,0.019900497512437804,0.00016732056312024,0
1,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0.41542288557213924,0.2919166858989153,1
1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0.41840796019900495,0.2803715670436187,1
0,1,0,0,1,2,1,0,0,1,0,1,1,1,1,3,0.8592039800995025,0.7847507500576968,2
0,0,0,0,1,1,0,1,1,0,1,0,1,2,1,1,0.4701492537313433,0.06295291945534273,0
1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.4925373134328358,0.011291253173321025,0
1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0.7731343283582089,0.5790560812370182,2
0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,3,0.7666666666666666,0.640278098315255,2
0,0,0,0,1,2,1,0,0,1,1,0,0,2,1,3,0.7159203980099502,0.7245384260327717,2
0,0,1,0,1,1,2,2,2,2,2,2,2,2,0,3,0.025870646766169153,0.04805561966305101,0
1,0,1,0,1,2,1,0,1,0,0,1,0,0,1,2,0.6572139303482587,0.17529425340410804,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.019402985074626844,0.0001615508885298867,0
0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0.5064676616915423,0.41897069005308096,2
1,0,0,0,1,2,1,0,0,1,1,1,1,2,0,2,0.9129353233830845,0.8761885529656128,2
0,0,0,1,1,2,0,1,1,1,1,1,0,2,0,2,0.5860696517412936,0.2008539118393723,0
1,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,0.7845771144278606,0.46133741057004385,1
1,0,0,1,1,2,1,1,1,1,0,0,1,2,1,2,0.7477611940298508,0.6696861297022848,2
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.27014925373134324,0.007171705515808909,0
1,0,0,1,1,2,0,1,1,1,1,1,1,2,1,2,0.6830845771144279,0.7125894299561505,2
1,1,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0.564179104477612,0.0334525732748673,0
1,0,1,0,1,2,1,0,1,0,0,1,0,0,0,0,0.6587064676616915,0.12009577659819987,0
1,0,0,1,1,1,2,2,2,2,2,2,2,2,1,3,0.011940298507462671,0.08489499192245557,1
0,0,0,1,1,2,0,1,0,0,0,0,1,1,1,2,0.5024875621890547,0.4381029309946919,2
0,0,1,0,1,2,0,1,1,1,1,1,1,2,0,3,0.6676616915422885,0.6783521809369951,2
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.06019900497512437,0.00226748211400877,0
0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,2,0.6621890547263681,0.4435437341333949,1
1,1,0,0,1,2,1,0,0,0,1,1,1,0,1,0,0.8835820895522387,0.24847103623355646,0
1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,3,0.6661691542288557,0.3295234248788368,1
1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0.5766169154228856,0.0066235864297253646,0
1,0,1,0,1,2,0,1,0,0,0,0,0,1,1,0,0.4308457711442786,0.1803773367182091,1
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.0064676616915422536,1.1539349180705698e-05,0
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,3,0.011940298507462671,0.02461343180244634,0
1,1,1,0,1,2,2,2,2,2,2,2,2,2,0,1,0.06368159203980098,0.20170205400415417,2
1,0,0,1,0,0,0,1,0,1,1,0,1,2,0,3,0.37014925373134333,0.48008308331410104,2
1,0,0,1,1,1,1,1,1,1,1,1,1,2,0,3,0.8621890547263681,0.8701534733441034,2
0,0,0,1,0,0,0,1,0,0,1,1,0,2,1,2,0.3029850746268657,0.34499769213016385,2
1,1,1,0,1,2,1,0,1,1,0,1,1,0,0,0,0.818407960199005,0.10383106392799447,0
1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0.554726368159204,0.006369720747749827,0
0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,2,0.013930348258706454,0.10417147472882529,1
1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0.8024875621890547,0.12071890145395801,0
1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,3,0.3597014925373134,0.1728363720286176,1
1,0,0,1,1,2,1,1,1,0,0,1,1,2,0,0,0.7855721393034826,0.7952342487883683,2
0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,3,0.019900497512437804,0.14539579967689822,2
1,0,0,1,1,2,1,1,0,1,1,1,1,2,0,2,0.9562189054726368,0.8824140318486038,2
0,1,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0.708457711442786,0.6087929840756982,2
0,0,0,0,1,1,2,2,2,2,2,2,2,1,0,2,0.025870646766169153,0.15100392337872146,2
0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,0,0.6084577114427862,0.5540906992845603,2
0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0.4233830845771144,0.23346988229863835,1
1,0,1,0,1,2,1,1,0,0,0,1,1,0,0,0,0.8771144278606965,0.4640953150242326,1
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.11044776119402988,0.02280752365566582,0
1,0,0,0,1,2,1,0,0,1,1,1,1,0,0,0,0.953731343283582,0.820834294945765,2
0,0,1,0,1,2,0,1,1,1,1,0,0,1,1,0,0.4626865671641791,0.4639626125086545,2
1,0,0,0,1,2,0,0,0,1,1,1,1,2,1,3,0.6562189054726368,0.685212324024925,2
1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0.2691542288557213,0.0030579275328871443,0
0,1,0,0,1,2,1,0,1,1,0,1,1,0,0,2,0.8039800995024875,0.33857027463651046,1
1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0.218407960199005,0.1650126932840988,1
0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.2761194029850746,0.0031387029771520886,0
1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0.7079601990049752,0.228790676205862,0
0,0,1,0,1,2,1,1,1,1,0,1,1,1,0,2,0.8527363184079603,0.6485402723286406,2
0,1,0,0,1,2,1,0,1,1,1,1,1,0,0,2,0.8537313432835821,0.12864643434110318,0
1,0,1,0,1,1,1,0,1,1,1,1,1,2,1,2,0.8064676616915423,0.28787214401107775,1
0,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0.8049751243781095,0.41504731133164086,1
1,0,0,1,1,1,1,0,0,0,1,0,0,2,0,2,0.6139303482587065,0.5011827832910224,2
0,1,1,0,1,2,1,0,0,1,0,1,0,0,0,2,0.7681592039800995,0.7159589199169167,2
0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.3656716417910447,0.03711054696515117,0
0,0,0,0,1,2,2,2,2,2,2,2,2,2,0,3,0.06666666666666665,0.19611700900069237,2
0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,3,0.8044776119402984,0.1624278790676206,0
1,0,1,0,1,2,1,0,1,0,0,0,1,0,0,0,0.6621890547263681,0.23363143318716825,1
0,0,1,0,0,0,0,1,1,1,1,0,0,2,1,1,0.20547263681592037,0.31160858527579044,2
1,0,1,0,1,1,0,1,0,1,1,0,0,2,1,2,0.47114427860696506,0.26482806369720746,1
1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,3,0.8223880597014926,0.7747922917147473,2
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.22238805970149256,0.17028617585968153,1
1,0,1,0,1,1,2,2,2,2,2,2,2,1,1,1,0.008955223880596996,0.012185552734825758,0
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.41542288557213924,0.14315139626125087,0
1,1,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0.8323383084577115,0.6381952457881375,2
0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0.3641791044776119,0.009854604200323101,0
1,0,1,0,1,2,0,0,1,1,0,1,1,0,1,2,0.5621890547263682,0.09326678975305792,0
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5164179104477612,0.005925455804292638,0
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,3,0.020398009950248763,0.00017309023771059284,0
1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,3,0.6288557213930348,0.5728421417032079,2
0,0,1,0,1,2,1,0,0,1,0,1,1,0,1,0,0.8885572139303483,0.41849757673667204,1
0,0,1,0,1,1,1,1,0,1,1,0,1,2,1,1,0.808457711442786,0.6237537502884837,2
1,0,0,1,1,1,0,1,0,0,1,0,0,2,1,1,0.4104477611940298,0.012889453034848834,0
0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0.618905472636816,0.1215324255711978,0
0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0.7517412935323382,0.5216420493884145,2
1,0,0,0,1,2,1,0,0,1,1,1,1,2,0,0,0.8970149253731344,0.8886106623586429,2
0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,3,0.7104477611940299,0.1372663281790907,0
0,0,0,1,1,1,2,2,2,2,2,2,2,2,0,3,0.01840796019900498,0.15087122086314333,2
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,2,0.00497512437810943,0.003963766443572582,0
0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,2,0.5174129353233831,0.25156935148857607,1
1,0,0,0,1,2,1,1,0,1,0,1,0,2,0,3,0.7930348258706468,0.8187687514424187,2
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0.5681592039800994,0.1264424186475883,0
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.31840796019900497,0.34371682437110546,2
1,0,1,0,1,1,2,2,2,2,2,2,2,2,1,2,0.015920398009950265,0.14249365335795064,2
1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0.5233830845771144,0.006006231248557581,0
1,0,1,1,1,2,0,1,0,0,1,0,0,2,1,2,0.47213930348258704,0.5031271636279714,2
0,0,1,0,1,2,1,1,1,1,0,1,1,1,0,3,0.8825870646766169,0.665439649203785,2
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.11791044776119403,0.18516039695361183,2
1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,3,0.5975124378109452,0.11714170320793908,0
0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0.3875621890547264,0.023649896145857375,0
0,0,0,1,1,2,1,0,1,0,0,1,0,1,0,0,0.6442786069651741,0.6539349180706209,2
1,0,0,1,1,1,0,1,0,1,1,0,0,2,1,3,0.4417910447761194,0.5027694438033695,2
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.021393034825870627,0.00018462958689129897,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,0,1,0.015920398009950265,0.02010731594738057,0
0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,3,0.617412935323383,0.3507789060696977,1
0,1,1,0,1,2,0,0,1,0,1,0,1,0,0,0,0.47562189054726367,0.18850680821601665,1
0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,2,0.37810945273631835,0.2770309254558043,1
0,0,0,0,1,2,2,2,2,2,2,2,2,2,0,3,0.07661691542288557,0.20575813524117242,2
1,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,0.02238805970149252,0.027313639510731597,0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0.22288557213930343,0.23678167551350104,2
0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0.014925373134328346,0.02213824140318486,0
1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3,0.2761194029850746,0.007581352411723978,0
0,0,0,1,1,2,1,1,0,1,0,1,1,2,1,3,0.9099502487562189,0.9358989153011771,2
1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,2,0.5681592039800994,0.2567620586198938,1
1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0.26218905472636816,0.07645972767135933,0
0,0,1,0,1,2,1,0,1,0,0,0,1,0,1,0,0.6786069651741293,0.09370528502192477,0
1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.8716417910447761,0.6701880913916455,2
0,0,1,1,1,2,2,2,2,2,2,2,2,2,1,3,0.07014925373134329,0.05029425340410801,0
0,1,0,0,1,2,0,1,0,1,0,1,1,2,0,3,0.6552238805970149,0.7051523194091853,2
0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,1,0.5636815920398011,0.01352988691437803,0
0,0,0,1,1,2,1,1,0,1,1,1,1,2,0,2,0.9686567164179104,0.9464112624048003,2
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.31741293532338305,0.0036175859681513963,0
1,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0.8114427860696517,0.07551927071313179,0
0,0,0,0,1,2,1,0,0,0,1,1,1,2,0,2,0.8671641791044776,0.7819005308100623,2
1,1,1,0,1,2,1,0,0,0,1,1,1,1,1,2,0.8706467661691543,0.8497634433417955,2
1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0.42437810945273624,0.20388299099930765,1
0,0,0,1,1,2,2,2,2,2,2,2,2,2,1,3,0.06865671641791044,0.17206323563351028,2
1,0,1,0,1,2,0,0,1,0,0,1,1,0,0,3,0.536318407960199,0.0894818832217863,0
0,0,0,1,1,2,1,0,1,0,0,0,1,0,0,2,0.6616915422885572,0.028392568659127627,0
1,0,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0.22189054726368157,0.15832564043387953,1
0,0,0,1,1,1,2,2,2,2,2,2,2,2,0,3,0.009950248756218888,0.1251384721901685,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10845771144278604,0.03904338795291946,0
1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.4174129353233831,0.06285483498730672,0
0,0,0,0,1,2,1,1,0,1,1,0,1,1,0,3,0.8830845771144279,0.7077659819986153,2
1,0,0,1,1,1,2,2,2,2,2,2,2,0,0,1,0.008955223880596996,0.05294253404108009,1
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.01243781094527363,8.077544426494335e-05,0
0,0,0,1,1,1,2,2,2,2,2,2,2,1,1,3,0.013432835820895522,0.11465497345949689,2
1,0,1,0,1,1,2,2,2,2,2,2,2,1,0,0,0.01691542288557213,0.027117470574659592,0
1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.7666666666666666,0.25087699053773366,0
0,0,0,0,1,2,0,0,1,0,0,1,1,1,0,3,0.5164179104477612,0.4265924301869375,2
0,0,1,1,1,2,0,1,0,1,1,1,1,2,1,3,0.7034825870646766,0.13188899146088162,0
0,0,1,0,1,2,1,1,0,1,0,1,1,2,0,1,0.9243781094527362,0.8906935148857604,2
1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.5049751243781094,0.13049273021001617,0
0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0.8258706467661691,0.16598776828986847,0
1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.2601990049751243,0.0380048465266559,0
1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0.5522388059701492,0.10822178629125317,0
0,0,0,1,1,2,0,1,0,0,1,1,1,2,0,2,0.6393034825870647,0.5996192014770367,2
1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,3,0.27014925373134324,0.022611354719593815,0
1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0.5009950248756219,0.12575582737133625,0
1,0,1,0,1,2,1,0,0,0,1,0,1,0,1,0,0.7706467661691543,0.16527809831525503,0
1,0,0,1,1,1,0,1,0,1,0,0,0,2,0,2,0.4129353233830846,0.4674705746595892,2
1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,3,0.7686567164179104,0.01879183014078006,0
0,0,1,0,1,2,2,2,2,2,2,2,2,2,1,2,0.07213930348258707,0.20805446572813294,2
